EUBO	ELBO	ESS	AKLs_ex	AKLs_in
-200.644	-208.897	5.528	7.614	3.048
-200.588	-208.490	5.616	7.427	2.901
-200.659	-209.089	5.440	8.183	3.258
-200.658	-209.165	5.561	7.815	3.032
-200.886	-209.833	5.603	8.488	3.008
-200.755	-209.677	5.654	8.679	2.828
-200.602	-210.014	5.532	8.683	3.033
-200.654	-208.818	5.641	7.762	2.902
-200.759	-209.062	5.596	7.953	3.096
-200.655	-208.955	5.564	8.131	3.017
-200.574	-209.048	5.504	7.929	2.994
-200.519	-209.006	5.586	7.803	2.879
-200.713	-209.016	5.494	7.970	3.221
-200.660	-209.295	5.619	8.128	2.894
-200.741	-208.898	5.595	7.798	3.015
-200.961	-209.244	5.492	8.276	3.279
-200.712	-209.045	5.644	7.845	2.870
-200.523	-209.631	5.493	8.325	2.977
-200.620	-208.737	5.582	7.569	2.994
-200.645	-209.487	5.555	8.202	2.901
-200.689	-208.987	5.593	7.812	2.964
-200.690	-209.090	5.495	7.906	3.136
-200.518	-208.517	5.577	7.420	2.922
-200.652	-209.178	5.596	8.012	2.900
-200.659	-209.038	5.610	7.985	2.845
-200.653	-208.965	5.592	7.790	2.924
-200.940	-209.401	5.560	8.215	3.030
-200.595	-208.836	5.598	7.918	2.910
-200.722	-208.732	5.633	7.637	2.959
-200.758	-209.538	5.555	8.376	3.069
-200.586	-208.842	5.572	7.946	2.985
-200.745	-208.584	5.607	7.452	2.924
-200.636	-208.807	5.520	7.733	3.011
-200.537	-208.777	5.638	7.735	2.830
-200.695	-208.828	5.640	7.727	2.869
-200.851	-209.689	5.597	8.406	2.962
-200.691	-209.031	5.537	8.020	3.157
-200.626	-208.481	5.642	7.565	2.978
-200.805	-208.700	5.599	7.763	3.067
-200.824	-209.314	5.428	8.070	3.211
-200.641	-208.723	5.592	7.450	2.999
-200.640	-208.752	5.558	7.787	3.016
-200.586	-208.421	5.708	7.467	2.717
-200.838	-209.285	5.585	8.156	3.045
-200.649	-209.244	5.471	8.200	3.074
-200.667	-208.875	5.590	7.851	2.883
-200.509	-208.151	5.652	7.357	2.820
-200.661	-208.822	5.609	7.774	2.923
-200.862	-209.507	5.509	8.154	3.108
-200.734	-209.084	5.520	8.016	3.133
-200.673	-209.364	5.462	8.178	3.226
-200.728	-208.905	5.614	7.743	2.934
-200.800	-208.996	5.498	7.924	3.189
-200.680	-208.691	5.524	7.861	3.036
-200.725	-208.161	5.589	7.364	3.090
-200.739	-208.636	5.636	7.595	2.949
-200.728	-209.616	5.538	8.254	2.995
-200.781	-209.703	5.427	8.609	3.250
-200.645	-208.595	5.561	7.416	2.963
-200.545	-208.124	5.683	7.048	2.834
-200.606	-208.815	5.585	7.710	2.955
-200.585	-208.620	5.623	7.522	2.799
-200.695	-208.844	5.597	7.698	3.083
-200.785	-209.489	5.583	8.702	3.034
-200.918	-209.660	5.539	8.719	3.044
-200.777	-210.261	5.489	9.100	3.178
-200.553	-209.288	5.645	7.899	2.764
-200.839	-209.123	5.569	8.225	3.131
-200.683	-209.188	5.481	7.900	3.110
-200.608	-209.169	5.546	8.111	3.039
-200.588	-208.437	5.590	7.577	2.918
-200.719	-209.025	5.568	7.930	3.049
-200.713	-208.918	5.606	7.915	2.978
-200.632	-208.367	5.667	7.441	2.885
-200.657	-208.533	5.611	7.317	2.847
-200.667	-208.585	5.535	7.644	3.020
-200.731	-209.130	5.561	8.052	3.113
-200.654	-208.362	5.713	7.160	2.830
-200.686	-208.434	5.579	7.371	2.975
-200.768	-208.825	5.465	8.111	3.243
-200.719	-208.779	5.583	7.785	3.086
-200.649	-208.224	5.630	7.352	2.921
-200.645	-208.831	5.665	7.778	2.876
-200.755	-208.796	5.630	7.461	2.954
-200.735	-209.026	5.544	7.943	3.150
-200.627	-208.612	5.623	7.529	2.879
-200.688	-208.952	5.616	7.934	3.011
-200.712	-208.865	5.609	7.856	3.072
-200.721	-208.876	5.617	7.856	3.026
-200.739	-208.798	5.663	7.744	2.882
-200.606	-208.885	5.557	7.651	2.965
-200.813	-209.002	5.642	7.822	2.933
-200.882	-209.667	5.470	8.505	3.315
-200.805	-209.653	5.569	8.526	3.212
-200.625	-208.615	5.552	7.466	3.008
-200.850	-209.589	5.570	8.407	3.045
-200.738	-208.908	5.525	8.064	3.190
-200.720	-208.334	5.646	7.295	2.935
-200.636	-208.887	5.637	7.739	2.872
-200.863	-209.600	5.605	8.424	2.953
-200.739	-209.692	5.529	8.943	3.124
-200.832	-209.419	5.609	8.390	2.942
-200.645	-208.713	5.608	7.626	2.886
-200.768	-208.743	5.614	7.666	3.041
-200.677	-208.426	5.591	7.521	3.043
-200.550	-208.545	5.657	7.561	2.810
-200.658	-208.685	5.594	7.712	2.992
-200.840	-209.648	5.530	8.406	3.093
-200.562	-208.740	5.521	7.960	3.022
-200.793	-208.789	5.616	7.639	3.114
-200.693	-208.906	5.627	7.884	2.989
-200.803	-208.806	5.528	7.776	3.144
-201.245	-209.838	5.482	8.822	3.643
-200.864	-209.094	5.615	7.900	2.999
-200.826	-208.925	5.688	7.888	2.834
-200.857	-210.359	5.481	9.346	3.162
-201.001	-209.983	5.519	9.174	3.064
-201.144	-210.822	5.571	9.479	3.085
-201.510	-210.910	5.516	9.924	3.157
-200.842	-209.910	5.648	8.799	2.915
-200.765	-209.897	5.652	9.084	2.757
-200.898	-210.053	5.622	8.812	2.867
-200.855	-210.528	5.616	9.097	2.911
-200.849	-210.206	5.588	9.310	2.984
-201.130	-210.472	5.538	9.378	3.051
-201.005	-210.080	5.672	9.030	2.840
-201.386	-210.481	5.600	9.309	3.018
-200.918	-210.398	5.539	9.328	3.129
-200.791	-210.146	5.538	8.995	3.186
-200.867	-209.640	5.522	8.640	3.142
-201.018	-210.152	5.540	8.799	3.162
-200.740	-209.525	5.676	8.439	2.787
-200.928	-209.591	5.689	8.364	2.899
-201.074	-210.138	5.556	9.069	3.077
-200.858	-209.164	5.643	8.273	2.966
-200.920	-210.034	5.545	8.873	3.003
-200.780	-209.776	5.588	8.518	2.949
-200.724	-210.015	5.501	8.783	3.096
-201.065	-209.873	5.549	8.843	3.137
-200.822	-210.120	5.569	9.146	2.979
-200.702	-209.307	5.698	8.124	2.846
-200.765	-210.133	5.466	8.916	3.157
-200.827	-209.654	5.514	8.723	3.136
-200.954	-209.762	5.599	8.497	3.034
-200.735	-209.248	5.558	8.221	3.015
-200.738	-209.848	5.500	8.664	3.095
-200.672	-209.497	5.677	8.420	2.833
-200.925	-209.991	5.490	8.837	3.151
-200.719	-209.279	5.583	8.153	2.882
-200.781	-209.456	5.609	8.375	2.835
-200.999	-210.064	5.470	8.835	3.291
-200.827	-209.561	5.587	8.386	2.987
-200.959	-209.449	5.534	8.663	3.191
-200.856	-210.310	5.504	8.988	3.156
-200.849	-209.481	5.512	8.372	3.083
-200.954	-209.657	5.601	8.574	3.058
-200.639	-209.265	5.564	8.352	2.967
-200.718	-209.331	5.637	8.061	2.894
-200.769	-209.832	5.500	8.800	3.222
-200.978	-209.882	5.543	8.709	3.087
-200.907	-210.024	5.508	8.931	3.118
-201.145	-209.857	5.610	8.593	2.989
-200.664	-208.688	5.637	7.775	2.944
-200.600	-208.998	5.623	7.977	2.851
-200.712	-208.835	5.648	7.728	2.891
-200.924	-209.910	5.505	8.473	3.281
-200.737	-208.760	5.681	7.679	2.897
-200.780	-208.534	5.558	7.388	3.154
-200.912	-209.537	5.438	8.689	3.332
-200.675	-208.614	5.598	7.676	2.917
-200.603	-208.947	5.619	7.538	2.967
-200.725	-208.793	5.579	7.981	3.122
-200.572	-208.186	5.706	7.262	2.818
-200.728	-208.589	5.599	7.379	3.035
-200.774	-209.285	5.567	8.101	3.070
-200.688	-208.748	5.643	7.843	2.865
-200.637	-209.233	5.643	8.285	2.812
-200.898	-209.701	5.621	8.341	2.981
-200.732	-209.151	5.575	8.210	3.081
-200.750	-209.039	5.642	7.871	2.821
-200.727	-209.302	5.570	8.510	3.051
-200.773	-208.738	5.627	7.857	2.919
-200.829	-209.370	5.588	8.422	3.052
-201.025	-209.901	5.602	8.751	3.016
-200.632	-209.233	5.655	8.284	2.783
-200.773	-209.416	5.580	8.390	3.048
-200.740	-208.482	5.640	7.733	2.909
-200.846	-209.011	5.589	7.829	3.144
-200.562	-208.645	5.652	7.672	2.884
-200.633	-208.255	5.698	7.197	2.779
-200.868	-209.011	5.545	8.002	3.105
-200.600	-208.558	5.597	7.568	2.920
-200.635	-208.625	5.662	7.625	2.879
-200.680	-208.592	5.570	7.780	3.030
-200.657	-209.252	5.553	8.072	3.131
-200.768	-209.532	5.618	8.283	2.976
-200.625	-208.581	5.677	7.515	2.781
-200.813	-209.474	5.535	8.232	3.171
-200.763	-209.291	5.589	8.130	2.997
-200.688	-208.556	5.583	7.741	2.977
-200.638	-208.157	5.677	7.304	2.885
-200.722	-208.299	5.625	7.272	3.078
-200.690	-209.106	5.505	7.985	3.240
-200.561	-208.454	5.671	7.417	2.800
-200.596	-208.717	5.678	7.433	2.912
-200.732	-208.946	5.656	7.667	2.814
-200.648	-208.398	5.661	7.393	2.861
-200.602	-208.761	5.654	7.638	2.870
-201.148	-209.696	5.469	8.428	3.526
-200.932	-208.969	5.542	7.844	3.054
-200.769	-209.028	5.619	7.754	2.956
-200.577	-208.876	5.631	7.847	2.867
-200.805	-208.855	5.607	7.763	3.058
-200.785	-208.653	5.598	7.578	3.103
-200.688	-208.971	5.595	7.774	3.025
-200.593	-208.507	5.700	7.422	2.790
-200.608	-208.900	5.503	7.989	3.128
-200.719	-208.725	5.715	7.447	2.823
-200.750	-208.904	5.615	7.846	3.014
-200.720	-208.533	5.637	7.636	3.016
-200.733	-208.587	5.623	7.505	2.935
-200.783	-209.734	5.416	8.468	3.352
-200.782	-208.703	5.549	7.808	3.131
-200.684	-208.065	5.639	7.317	2.979
-200.691	-208.256	5.757	7.300	2.782
-200.665	-209.377	5.609	8.255	2.911
-200.877	-209.157	5.647	7.920	2.878
-200.646	-209.146	5.535	8.066	3.118
-200.636	-208.730	5.575	7.522	2.878
-200.684	-208.557	5.609	7.539	2.948
-200.593	-208.385	5.685	7.222	2.790
-200.595	-208.706	5.618	7.521	2.954
-200.709	-208.906	5.548	7.902	3.227
-200.767	-208.302	5.703	7.389	2.876
-200.702	-208.324	5.632	7.366	2.873
-200.751	-208.602	5.707	7.366	2.833
-200.701	-209.139	5.595	7.721	2.974
-200.721	-208.816	5.534	7.738	3.202
-200.830	-209.493	5.634	8.313	3.058
-200.757	-208.883	5.643	8.024	2.887
-200.807	-208.930	5.604	7.962	3.144
-200.879	-208.559	5.657	7.683	2.927
-200.863	-209.318	5.607	7.835	3.029
-200.720	-208.465	5.614	7.381	3.118
-200.524	-208.378	5.616	7.431	2.906
-200.750	-208.818	5.581	7.457	3.018
-200.690	-208.952	5.527	7.909	3.193
-200.814	-209.672	5.373	8.617	3.445
-200.607	-208.183	5.674	7.238	2.823
-200.858	-209.212	5.544	7.968	3.219
-200.743	-208.998	5.646	7.693	2.876
-200.655	-208.684	5.665	7.483	2.870
-200.751	-209.230	5.511	7.960	3.284
-200.737	-209.025	5.583	7.872	2.952
-200.715	-209.000	5.579	7.841	3.035
-200.783	-209.648	5.589	8.435	3.118
-200.581	-208.646	5.624	7.547	2.890
-200.683	-208.548	5.662	7.473	2.955
-200.602	-208.880	5.620	7.809	2.922
-200.738	-208.625	5.582	7.714	3.125
-200.779	-209.467	5.654	8.328	2.983
-200.618	-208.394	5.621	7.330	2.970
-200.735	-208.586	5.599	7.455	3.025
-200.723	-208.302	5.682	7.441	2.927
-200.668	-208.502	5.617	7.408	2.875
-200.745	-209.190	5.557	7.860	3.128
-200.666	-208.475	5.682	7.621	2.932
-200.695	-208.998	5.636	7.969	2.928
-200.715	-208.994	5.628	7.730	2.916
-200.655	-208.543	5.696	7.149	2.829
-200.692	-208.513	5.636	7.380	3.012
-200.835	-208.678	5.622	7.458	2.917
-200.764	-209.234	5.465	7.962	3.323
-200.773	-208.428	5.607	7.560	3.072
-200.885	-209.053	5.544	7.826	3.032
-200.802	-208.971	5.591	7.993	3.030
-200.719	-209.044	5.617	7.881	3.014
-200.820	-209.755	5.533	8.463	3.189
-200.985	-209.828	5.451	8.606	3.249
-200.772	-208.390	5.631	7.367	2.956
-200.605	-208.606	5.613	7.605	2.923
-200.599	-208.065	5.724	7.179	2.735
-200.821	-208.989	5.524	7.785	3.149
-200.675	-209.038	5.570	7.933	3.019
-200.865	-208.842	5.624	7.613	2.971
-200.642	-208.374	5.665	7.312	2.899
-200.595	-208.631	5.668	7.470	2.766
-200.662	-208.898	5.588	7.749	2.950
-200.614	-208.538	5.690	7.392	2.817
-200.809	-208.946	5.571	7.968	3.137
-200.971	-209.608	5.497	8.243	3.115
-200.737	-208.847	5.657	7.821	2.926
-200.696	-208.566	5.617	7.574	2.969
-200.630	-208.565	5.541	7.622	3.021
-200.698	-208.198	5.622	7.237	3.009
-200.573	-208.294	5.739	7.311	2.754
-200.646	-208.609	5.663	7.602	2.850
-200.779	-208.410	5.625	7.332	3.009
-200.853	-208.721	5.628	7.534	2.962
-200.893	-208.621	5.600	7.633	3.123
-200.587	-208.697	5.691	7.545	2.739
-200.682	-208.559	5.664	7.501	2.888
-200.719	-208.032	5.628	7.182	2.993
-200.674	-208.872	5.565	7.642	3.091
-200.542	-208.248	5.697	6.949	2.816
-200.603	-208.144	5.688	7.117	2.797
-200.647	-208.468	5.620	7.582	3.112
-200.678	-208.415	5.615	7.643	3.008
-200.746	-208.849	5.656	7.588	2.947
-200.746	-208.242	5.587	7.351	3.185
-200.698	-208.432	5.660	7.524	2.931
-200.792	-208.986	5.595	7.589	2.983
-200.813	-209.000	5.512	7.655	3.247
-200.612	-208.665	5.673	7.826	2.841
-200.830	-208.589	5.682	7.620	2.843
-200.729	-208.749	5.652	7.416	3.022
-200.733	-208.906	5.598	7.873	3.040
-200.719	-208.650	5.657	7.607	2.914
-200.734	-208.762	5.602	7.689	3.019
-200.739	-208.699	5.638	7.547	3.008
-200.639	-208.374	5.630	7.263	2.915
-200.702	-208.375	5.649	7.326	2.939
-200.742	-208.267	5.627	7.453	2.930
-200.631	-208.389	5.638	7.470	2.826
-200.591	-208.408	5.635	7.348	2.915
-200.757	-208.433	5.659	7.427	2.967
-200.640	-208.342	5.718	7.355	2.917
-200.573	-208.649	5.590	7.608	2.972
-200.848	-208.673	5.655	7.497	2.975
-200.774	-208.551	5.647	7.514	2.952
-200.608	-208.203	5.684	7.148	2.920
-201.184	-209.704	5.582	8.637	3.120
-200.567	-208.250	5.630	7.237	2.938
-200.568	-208.757	5.540	7.764	3.015
-200.686	-209.114	5.605	8.061	2.963
-200.827	-209.018	5.624	7.955	3.038
-200.629	-208.682	5.624	7.554	2.972
-200.562	-208.155	5.615	7.202	2.946
-200.598	-208.391	5.684	7.238	2.829
-200.683	-208.962	5.634	7.621	2.994
-200.567	-208.394	5.634	7.409	2.867
-200.723	-208.332	5.609	7.246	3.107
-200.696	-208.170	5.687	7.395	2.828
-200.759	-208.440	5.640	7.348	3.046
-200.780	-208.641	5.514	7.780	3.175
-200.633	-208.605	5.617	7.543	2.900
-200.557	-208.353	5.628	7.367	2.948
-200.607	-208.421	5.623	7.331	2.875
-200.768	-209.265	5.600	8.072	3.008
-200.755	-208.717	5.626	7.556	2.965
-200.647	-208.807	5.583	7.687	2.999
-200.778	-209.232	5.522	8.247	3.148
-201.140	-210.103	5.550	8.746	3.102
-200.696	-209.056	5.672	8.009	2.917
-200.668	-208.933	5.637	7.621	2.937
-200.674	-208.867	5.574	7.492	3.048
-200.645	-209.117	5.588	7.867	3.023
-200.672	-208.449	5.665	7.420	2.948
-200.872	-208.996	5.602	7.711	3.037
-200.818	-209.175	5.542	8.184	3.068
-200.521	-208.266	5.714	7.342	2.758
-200.834	-208.543	5.628	7.462	3.028
-200.622	-209.014	5.575	7.863	2.977
-200.776	-208.718	5.650	7.710	2.967
-200.645	-208.785	5.720	7.486	2.773
-200.813	-208.666	5.655	7.535	2.909
-200.872	-208.536	5.669	7.752	2.937
-200.826	-208.492	5.638	7.407	3.040
-200.662	-208.636	5.657	7.405	2.903
-200.718	-208.938	5.560	7.778	3.086
-200.625	-208.832	5.679	7.886	2.853
-200.683	-209.079	5.594	8.059	3.146
-200.795	-209.009	5.538	7.933	3.187
-200.660	-208.923	5.669	7.781	2.794
-200.735	-208.494	5.608	7.487	3.011
-200.751	-208.477	5.681	7.285	2.920
-200.644	-208.537	5.641	7.397	2.943
-200.861	-208.763	5.621	7.512	3.023
-200.748	-209.371	5.529	8.216	3.220
-200.796	-208.847	5.655	7.796	3.018
-200.601	-208.420	5.678	7.313	2.889
-200.615	-208.735	5.681	7.733	2.839
-201.091	-209.061	5.537	8.204	3.231
-200.862	-208.950	5.568	7.667	3.163
-200.816	-208.819	5.594	7.722	3.105
-200.652	-208.432	5.685	7.499	2.876
-200.716	-208.659	5.580	7.536	3.051
-200.622	-208.881	5.582	7.589	3.007
-200.623	-208.639	5.617	7.497	2.883
-200.719	-208.259	5.689	7.466	2.891
-200.812	-208.853	5.687	7.776	2.884
-200.875	-209.040	5.625	8.043	3.140
-201.080	-209.113	5.771	8.070	2.843
-200.781	-209.405	5.534	8.408	3.166
-200.698	-208.608	5.707	7.825	2.863
-201.161	-210.343	5.589	8.938	3.033
-200.843	-209.256	5.729	8.145	2.752
-200.775	-208.564	5.696	7.700	2.843
-200.830	-209.296	5.522	8.198	3.147
-200.836	-209.105	5.672	8.044	2.884
-200.712	-209.084	5.648	7.858	2.973
-200.990	-209.176	5.606	8.014	3.019
-200.761	-208.905	5.567	7.793	3.224
-200.800	-209.179	5.607	7.854	3.037
-200.533	-208.504	5.671	7.306	2.802
-200.613	-208.212	5.661	7.050	2.919
-200.799	-208.843	5.581	7.825	3.132
-200.946	-209.304	5.550	8.219	3.244
-200.622	-208.776	5.656	7.609	2.894
-200.812	-209.301	5.626	8.013	2.990
-200.710	-208.629	5.686	7.485	2.858
-200.667	-208.948	5.630	7.667	2.907
-201.089	-209.585	5.563	8.506	3.187
-200.828	-208.852	5.712	7.591	2.862
-200.693	-209.066	5.569	7.968	3.071
-200.754	-208.314	5.714	7.254	2.945
-200.584	-208.650	5.695	7.408	2.797
-200.581	-208.261	5.639	7.300	2.887
-200.682	-208.359	5.682	7.299	2.924
-201.093	-209.340	5.728	8.332	2.931
-200.698	-208.918	5.692	7.646	2.837
-200.666	-208.196	5.648	7.283	3.051
-200.773	-208.688	5.599	7.407	3.100
-200.644	-208.558	5.723	7.460	2.807
-200.974	-209.949	5.614	8.974	3.052
-200.801	-208.476	5.649	7.521	3.064
-200.768	-208.814	5.647	7.723	3.006
-200.695	-208.834	5.604	7.822	2.986
-200.669	-208.716	5.621	7.696	2.972
-200.680	-208.671	5.638	7.344	3.001
-200.890	-208.813	5.548	7.879	3.182
-200.899	-208.499	5.729	7.268	2.986
-200.679	-208.109	5.687	7.233	2.926
-200.713	-208.982	5.611	7.903	2.996
-200.576	-208.585	5.629	7.455	3.018
-200.627	-208.240	5.705	7.194	2.797
-200.706	-208.745	5.603	7.581	3.043
-200.689	-208.571	5.659	7.422	2.951
-200.925	-208.846	5.655	7.478	2.922
-200.715	-208.544	5.559	7.522	3.047
-200.728	-208.597	5.630	7.463	2.917
-200.761	-208.472	5.627	7.411	3.014
-200.692	-208.045	5.653	7.116	2.989
-200.715	-208.442	5.757	7.555	2.846
-200.783	-208.519	5.633	7.679	3.028
-200.787	-208.860	5.564	7.679	3.207
-200.677	-208.802	5.535	7.571	3.136
-200.669	-208.857	5.652	7.807	2.919
-200.745	-209.112	5.640	7.908	2.933
-200.757	-208.292	5.695	7.200	2.888
-200.652	-208.481	5.585	7.601	3.046
-200.742	-208.931	5.589	7.861	3.012
-200.729	-208.064	5.668	7.065	3.005
-200.917	-208.409	5.610	7.491	3.117
-200.926	-208.547	5.662	7.474	3.054
-200.925	-208.877	5.589	7.944	3.190
-200.816	-208.914	5.615	7.870	2.984
-200.648	-208.660	5.620	7.496	2.964
-200.587	-208.608	5.680	7.299	2.786
-200.567	-208.580	5.677	7.376	2.826
-200.650	-208.028	5.718	7.026	2.785
-200.600	-208.330	5.673	7.378	2.861
-200.627	-208.491	5.708	7.596	2.910
-200.840	-208.833	5.586	7.650	3.027
-200.736	-209.447	5.514	8.318	3.094
-200.693	-208.120	5.661	7.032	2.844
-200.662	-208.957	5.664	7.782	2.913
-200.724	-208.861	5.672	7.973	2.958
-200.835	-209.259	5.706	7.970	2.820
-200.745	-208.839	5.583	7.980	2.978
-200.753	-208.655	5.609	7.548	3.078
-200.949	-208.360	5.699	7.422	2.934
-200.673	-208.421	5.639	7.537	3.000
-200.725	-208.335	5.715	7.400	2.951
-200.799	-208.024	5.721	6.812	2.908
-200.734	-208.722	5.538	7.760	3.213
-200.563	-208.099	5.679	7.132	2.904
-200.779	-209.098	5.545	7.923	3.230
-200.578	-208.790	5.626	7.703	2.952
-200.683	-208.218	5.746	7.180	2.735
-200.852	-209.098	5.580	7.778	3.131
-200.817	-208.566	5.657	7.534	3.012
-200.642	-208.230	5.629	7.195	3.009
-200.769	-208.345	5.649	7.281	2.997
-200.687	-208.158	5.696	7.037	2.939
-200.867	-208.434	5.644	7.499	2.958
-200.800	-208.894	5.548	7.632	3.156
-200.632	-208.588	5.722	7.467	2.791
-200.712	-208.998	5.675	7.788	2.975
-200.690	-209.061	5.633	7.590	2.948
-200.738	-208.452	5.746	7.272	2.779
-200.662	-207.934	5.734	6.944	2.825
-200.524	-208.444	5.702	7.315	2.775
-200.699	-208.633	5.668	7.559	2.909
-200.761	-208.914	5.653	7.686	2.899
-200.608	-208.396	5.701	7.386	2.830
-200.765	-209.015	5.581	7.675	3.081
-200.730	-208.242	5.705	7.187	2.917
-200.800	-208.815	5.570	7.562	3.118
-200.831	-209.003	5.577	7.794	3.191
-200.640	-208.596	5.675	7.618	2.894
-200.887	-208.673	5.646	7.690	2.996
-200.743	-208.939	5.590	7.930	3.074
-200.601	-208.153	5.673	7.069	2.850
-200.753	-208.856	5.634	7.890	2.999
-200.628	-208.606	5.726	7.497	2.888
-200.617	-208.658	5.588	7.879	3.047
-200.664	-208.078	5.709	7.349	2.857
-200.762	-208.507	5.560	7.572	3.177
-200.742	-208.495	5.714	7.546	2.910
-200.630	-208.134	5.755	7.215	2.816
-200.681	-208.599	5.586	7.733	3.056
-200.968	-209.376	5.547	8.464	3.238
-200.724	-208.785	5.684	7.692	2.863
-200.823	-208.747	5.590	7.691	3.141
-200.644	-208.796	5.657	7.727	2.842
-200.677	-208.217	5.627	7.251	3.049
-200.679	-208.416	5.736	7.347	2.887
-200.898	-209.210	5.617	8.292	3.053
-200.745	-208.828	5.771	7.436	2.812
-200.664	-208.604	5.527	7.678	3.204
-200.658	-208.446	5.655	7.407	2.909
-200.915	-208.923	5.558	7.491	3.106
-200.681	-208.515	5.749	7.546	2.728
-200.786	-208.837	5.555	7.937	3.131
-200.631	-208.121	5.677	7.151	2.909
-200.769	-208.753	5.662	7.519	2.940
-200.873	-209.651	5.440	8.268	3.430
-200.758	-208.655	5.698	7.537	2.855
-200.887	-208.947	5.519	7.935	3.209
-200.670	-208.714	5.565	7.455	3.038
-200.840	-208.686	5.587	7.502	3.125
-200.719	-208.078	5.751	7.151	2.851
-200.717	-208.332	5.700	7.301	2.921
-200.887	-209.006	5.542	7.833	3.190
-200.692	-207.797	5.802	6.623	2.758
-200.970	-209.034	5.536	7.996	3.318
-200.645	-208.055	5.668	7.099	2.930
-200.662	-208.436	5.651	7.209	2.925
-200.884	-209.003	5.677	7.927	3.226
-200.909	-209.548	5.470	8.521	3.460
-200.775	-208.478	5.615	7.335	3.133
-200.837	-208.905	5.579	7.752	3.097
-200.639	-208.491	5.608	7.358	3.024
-200.721	-208.175	5.721	7.163	2.865
-200.612	-208.796	5.629	7.558	2.969
-200.700	-208.579	5.607	7.450	2.993
-200.853	-209.134	5.689	8.186	2.987
-200.758	-208.185	5.785	7.018	2.783
-200.696	-208.261	5.626	7.257	3.082
-200.638	-208.021	5.704	7.192	2.928
-200.765	-208.398	5.664	7.359	3.033
-200.650	-208.152	5.718	6.950	2.860
-200.623	-208.205	5.674	7.024	2.921
-200.678	-208.409	5.651	7.345	3.019
-200.639	-207.989	5.693	6.998	2.850
-200.850	-208.640	5.637	7.517	3.094
-200.789	-208.997	5.602	7.920	3.064
-200.786	-208.415	5.743	7.588	2.794
-200.763	-208.695	5.622	7.513	3.059
-200.836	-209.100	5.444	8.028	3.475
-200.677	-207.977	5.758	6.924	2.754
-200.780	-208.008	5.765	7.020	2.833
-200.813	-208.889	5.588	7.945	3.182
-200.789	-209.031	5.523	7.911	3.269
-200.586	-207.941	5.734	6.996	2.789
-200.713	-208.682	5.578	7.314	3.063
-200.682	-207.842	5.741	6.768	2.768
-200.640	-208.310	5.695	7.198	2.907
-200.583	-207.860	5.747	6.726	2.806
-200.822	-208.583	5.673	7.307	2.992
-200.706	-208.220	5.664	6.997	2.959
-200.913	-208.181	5.744	7.287	2.919
-200.661	-207.992	5.734	6.878	2.900
-200.666	-208.463	5.761	7.377	2.711
-200.801	-209.096	5.537	8.063	3.207
-200.624	-207.903	5.695	6.994	2.875
-200.684	-207.735	5.684	7.015	3.027
-200.722	-208.244	5.728	7.312	2.945
-200.709	-208.008	5.751	6.921	2.866
-200.714	-208.412	5.713	7.204	2.948
-200.720	-208.666	5.671	7.522	2.957
-200.652	-208.342	5.667	7.324	2.967
-200.682	-208.617	5.660	7.491	2.969
-200.734	-208.268	5.664	7.232	3.072
-200.966	-209.207	5.658	7.913	2.933
-200.717	-208.473	5.703	7.379	2.931
-200.875	-209.014	5.622	7.899	2.978
-200.638	-208.240	5.758	7.127	2.756
-200.647	-208.419	5.757	7.157	2.760
-200.640	-208.977	5.593	7.640	2.951
-200.724	-208.928	5.604	7.694	3.063
-200.674	-208.167	5.715	7.098	2.901
-200.665	-208.318	5.719	7.198	2.876
-200.926	-208.891	5.612	7.828	3.125
-200.732	-208.366	5.628	7.449	3.046
-200.742	-208.460	5.616	7.474	3.136
-200.857	-208.188	5.743	6.960	2.751
-200.718	-208.194	5.599	7.242	3.044
-200.688	-208.250	5.577	7.332	3.174
-200.976	-209.224	5.619	8.161	3.071
-200.623	-208.192	5.695	7.186	2.927
-200.726	-208.581	5.559	7.404	3.110
-200.678	-208.255	5.667	7.188	2.994
-200.717	-208.131	5.650	7.129	2.999
-200.591	-208.403	5.678	7.269	2.871
-200.867	-208.719	5.628	7.776	3.175
-200.633	-208.340	5.624	7.470	2.981
-200.701	-208.358	5.626	7.439	3.072
-200.615	-207.858	5.741	6.820	2.752
-200.715	-208.388	5.663	7.622	2.979
-200.975	-209.227	5.616	8.207	3.103
-200.669	-208.870	5.605	7.636	2.950
-200.708	-208.439	5.694	7.251	2.884
-200.763	-208.687	5.645	7.445	3.016
