EUBO	ELBO	ESS	IWKLs_ex	IWKLs_in	AKLs_ex	AKLs_in
-198.676	-213.388	4.272	14.365	4.088	14.365	4.088
-198.684	-213.625	4.259	14.282	4.153	14.282	4.153
-198.716	-213.083	4.303	13.927	4.043	13.927	4.043
-198.774	-212.839	4.299	13.668	4.110	13.668	4.110
-198.656	-212.784	4.281	13.599	4.105	13.599	4.105
-198.699	-213.010	4.310	13.917	4.043	13.917	4.043
-198.750	-213.018	4.313	13.843	4.038	13.843	4.038
-198.668	-212.905	4.323	13.759	4.047	13.759	4.047
-198.629	-212.553	4.332	13.473	4.029	13.473	4.029
-198.699	-212.622	4.331	13.376	4.043	13.376	4.043
-198.693	-212.336	4.334	13.312	4.005	13.312	4.005
-198.795	-212.597	4.350	13.306	3.959	13.306	3.959
-198.760	-212.702	4.339	13.466	4.179	13.466	4.179
-198.630	-212.627	4.316	13.313	3.996	13.313	3.996
-198.697	-212.508	4.324	13.337	4.007	13.337	4.007
-198.694	-212.527	4.354	13.395	3.991	13.395	3.991
-198.671	-212.407	4.341	13.134	3.976	13.134	3.976
-198.748	-212.355	4.340	13.169	4.007	13.169	4.007
-198.580	-212.412	4.364	13.251	3.968	13.251	3.968
-198.648	-212.212	4.347	13.195	3.982	13.195	3.982
-198.694	-212.365	4.356	13.249	3.934	13.249	3.934
-198.656	-212.169	4.351	13.088	3.978	13.088	3.978
-198.706	-212.329	4.348	13.073	3.961	13.073	3.961
-198.722	-211.813	4.372	12.772	3.936	12.772	3.936
-198.605	-211.603	4.372	12.732	3.914	12.732	3.914
-198.577	-212.040	4.381	12.917	3.912	12.917	3.912
-198.602	-212.138	4.395	12.738	3.895	12.738	3.895
-198.661	-211.869	4.356	12.682	3.944	12.682	3.944
-198.635	-211.803	4.351	12.601	3.916	12.601	3.916
-198.754	-211.795	4.382	12.538	3.923	12.538	3.923
-198.624	-211.288	4.404	12.367	3.892	12.367	3.892
-198.767	-211.620	4.395	12.328	3.912	12.328	3.912
-198.700	-211.581	4.401	12.323	3.895	12.323	3.895
-198.759	-211.625	4.386	12.381	3.969	12.381	3.969
-198.609	-211.448	4.422	12.237	3.850	12.237	3.850
-198.701	-211.560	4.408	12.503	3.915	12.503	3.915
-198.709	-211.649	4.420	12.335	3.836	12.335	3.836
-198.644	-211.473	4.418	12.102	3.855	12.102	3.855
-198.622	-211.203	4.381	12.204	3.949	12.204	3.949
-198.604	-211.155	4.410	12.123	3.847	12.123	3.847
-198.694	-211.324	4.426	11.985	3.841	11.985	3.841
-198.724	-211.241	4.391	12.076	3.938	12.076	3.938
-198.644	-211.065	4.452	11.932	3.884	11.932	3.884
-198.586	-211.130	4.432	12.009	3.857	12.009	3.857
-198.639	-211.011	4.465	11.936	3.788	11.936	3.788
-198.666	-211.091	4.420	12.013	3.817	12.013	3.817
-198.591	-211.199	4.455	11.866	3.817	11.866	3.817
-198.682	-211.040	4.430	11.743	3.819	11.743	3.819
-198.736	-211.059	4.454	11.729	3.817	11.729	3.817
-198.595	-210.599	4.439	11.561	3.798	11.561	3.798
-198.602	-210.467	4.486	11.412	3.748	11.412	3.748
-198.570	-210.583	4.463	11.469	3.775	11.469	3.775
-198.569	-210.827	4.439	11.643	3.803	11.643	3.803
-198.577	-210.627	4.476	11.456	3.757	11.456	3.757
-198.559	-210.511	4.459	11.381	3.787	11.381	3.787
-198.617	-210.781	4.453	11.526	3.796	11.526	3.796
-198.661	-210.765	4.500	11.434	3.744	11.434	3.744
-198.599	-210.538	4.472	11.444	3.786	11.444	3.786
-198.737	-210.732	4.446	11.443	3.815	11.443	3.815
-198.544	-210.801	4.442	11.581	3.775	11.581	3.775
-198.639	-210.630	4.468	11.445	3.771	11.445	3.771
-198.619	-210.841	4.450	11.401	3.769	11.401	3.769
-198.671	-210.623	4.522	11.369	3.696	11.369	3.696
-198.537	-210.387	4.487	11.354	3.755	11.354	3.755
-198.601	-210.304	4.498	11.230	3.712	11.230	3.712
-198.527	-210.513	4.486	11.260	3.746	11.260	3.746
-198.620	-210.429	4.491	11.280	3.726	11.280	3.726
-198.565	-210.530	4.502	11.300	3.691	11.300	3.691
-198.520	-210.413	4.486	11.357	3.712	11.357	3.712
-198.551	-210.442	4.500	11.126	3.710	11.126	3.710
-198.499	-210.391	4.515	11.249	3.694	11.249	3.694
-198.530	-210.496	4.490	11.178	3.723	11.178	3.723
-198.556	-210.543	4.526	11.157	3.666	11.157	3.666
-198.523	-210.264	4.520	11.134	3.691	11.134	3.691
-198.583	-210.394	4.503	11.188	3.734	11.188	3.734
-198.617	-210.261	4.529	11.106	3.654	11.106	3.654
-198.515	-210.035	4.530	10.842	3.677	10.842	3.677
-198.519	-210.013	4.511	10.933	3.650	10.933	3.650
-198.492	-209.984	4.517	10.909	3.660	10.909	3.660
-198.594	-210.213	4.502	10.893	3.700	10.893	3.700
-198.544	-210.004	4.561	10.794	3.641	10.794	3.641
-198.454	-210.241	4.510	10.920	3.667	10.920	3.667
-198.487	-210.098	4.535	10.838	3.609	10.838	3.609
-198.512	-210.125	4.507	10.975	3.657	10.975	3.657
-198.512	-210.304	4.551	10.913	3.605	10.913	3.605
-198.546	-209.905	4.530	10.905	3.639	10.905	3.639
-198.475	-210.042	4.550	10.796	3.631	10.796	3.631
-198.431	-209.963	4.518	10.781	3.642	10.781	3.642
-198.503	-210.031	4.565	10.698	3.569	10.698	3.569
-198.485	-209.743	4.554	10.726	3.624	10.726	3.624
-198.499	-210.094	4.484	11.047	3.700	11.047	3.700
-198.512	-210.039	4.577	10.987	3.623	10.987	3.623
-198.520	-209.878	4.521	10.664	3.632	10.664	3.632
-198.560	-209.741	4.573	10.575	3.579	10.575	3.579
-198.576	-210.023	4.525	10.808	3.655	10.808	3.655
-198.423	-209.796	4.512	10.654	3.634	10.654	3.634
-198.494	-209.982	4.525	10.693	3.650	10.693	3.650
-198.495	-209.936	4.578	10.705	3.565	10.705	3.565
-198.478	-209.623	4.597	10.629	3.506	10.629	3.506
-198.653	-209.682	4.587	10.612	3.599	10.612	3.599
-198.516	-209.761	4.563	10.557	3.582	10.557	3.582
-198.546	-209.879	4.584	10.640	3.560	10.640	3.560
-198.454	-209.720	4.563	10.473	3.582	10.473	3.582
-198.557	-209.522	4.564	10.441	3.577	10.441	3.577
-198.469	-209.557	4.588	10.342	3.533	10.342	3.533
-198.528	-209.469	4.577	10.356	3.562	10.356	3.562
-198.576	-209.614	4.606	10.329	3.561	10.329	3.561
-198.546	-209.716	4.584	10.530	3.580	10.530	3.580
-198.485	-209.587	4.594	10.519	3.539	10.519	3.539
-198.496	-209.809	4.594	10.546	3.547	10.546	3.547
-198.597	-209.648	4.628	10.386	3.522	10.386	3.522
-198.539	-209.850	4.585	10.311	3.531	10.311	3.531
-198.587	-209.736	4.605	10.414	3.556	10.414	3.556
-198.483	-209.337	4.629	10.253	3.493	10.253	3.493
-198.576	-209.398	4.634	10.188	3.527	10.188	3.527
-198.520	-209.394	4.620	10.145	3.512	10.145	3.512
-198.483	-209.437	4.616	10.196	3.492	10.196	3.492
-198.476	-209.406	4.603	10.189	3.547	10.189	3.547
-198.452	-209.069	4.643	10.010	3.466	10.010	3.466
-198.546	-209.317	4.671	10.100	3.459	10.100	3.459
-198.495	-209.197	4.675	10.147	3.469	10.147	3.469
-198.536	-209.344	4.608	10.176	3.541	10.176	3.541
-198.475	-209.054	4.628	9.889	3.494	9.889	3.494
-198.565	-209.111	4.652	9.858	3.450	9.858	3.450
-198.597	-209.259	4.628	9.898	3.490	9.898	3.490
-198.498	-209.033	4.673	9.976	3.417	9.976	3.417
-198.580	-209.186	4.606	10.085	3.483	10.085	3.483
-198.515	-209.131	4.679	10.009	3.434	10.009	3.434
-198.418	-208.859	4.665	9.936	3.430	9.936	3.430
-198.469	-209.135	4.667	9.826	3.438	9.826	3.438
-198.573	-209.213	4.670	9.850	3.426	9.850	3.426
-198.523	-209.221	4.665	10.027	3.433	10.027	3.433
-198.450	-208.998	4.676	9.810	3.368	9.810	3.368
-198.488	-209.082	4.686	9.838	3.390	9.838	3.390
-198.512	-208.972	4.705	9.690	3.348	9.690	3.348
-198.509	-208.903	4.711	9.760	3.384	9.760	3.384
-198.557	-208.851	4.728	9.711	3.403	9.711	3.403
-198.469	-208.904	4.702	9.685	3.383	9.685	3.383
-198.591	-208.705	4.735	9.668	3.394	9.668	3.394
-198.484	-208.805	4.741	9.634	3.342	9.634	3.342
-198.641	-208.967	4.740	9.516	3.373	9.516	3.373
-198.467	-208.854	4.749	9.649	3.342	9.649	3.342
-198.517	-208.870	4.714	9.638	3.345	9.638	3.345
-198.515	-208.860	4.742	9.518	3.335	9.518	3.335
-198.522	-208.795	4.749	9.667	3.353	9.667	3.353
-198.504	-208.657	4.761	9.612	3.284	9.612	3.284
-198.533	-208.702	4.786	9.614	3.264	9.614	3.264
-198.441	-208.607	4.782	9.557	3.304	9.557	3.304
-198.467	-208.539	4.792	9.522	3.249	9.522	3.249
-198.606	-208.812	4.832	9.671	3.265	9.671	3.265
-198.491	-208.596	4.786	9.429	3.271	9.429	3.271
-198.552	-208.398	4.798	9.311	3.290	9.311	3.290
-198.582	-208.579	4.846	9.364	3.246	9.364	3.246
-198.402	-208.405	4.789	9.340	3.283	9.340	3.283
-198.530	-208.574	4.819	9.449	3.281	9.449	3.281
-198.534	-208.680	4.827	9.391	3.231	9.391	3.231
-198.538	-208.449	4.834	9.293	3.269	9.293	3.269
-198.586	-208.246	4.840	9.110	3.212	9.110	3.212
-198.541	-208.347	4.828	9.114	3.277	9.114	3.277
-198.500	-208.263	4.843	9.028	3.218	9.028	3.218
-198.551	-208.333	4.823	9.185	3.219	9.185	3.219
-198.589	-208.369	4.853	9.217	3.204	9.217	3.204
-198.640	-208.430	4.823	9.244	3.249	9.244	3.249
-198.659	-208.532	4.842	9.358	3.223	9.358	3.223
-198.542	-208.798	4.827	9.246	3.232	9.246	3.232
-198.605	-208.433	4.875	9.150	3.216	9.150	3.216
-198.591	-208.244	4.846	9.188	3.287	9.188	3.287
-198.608	-208.323	4.867	9.009	3.206	9.009	3.206
-198.560	-208.488	4.822	9.180	3.234	9.180	3.234
-198.594	-207.948	4.920	8.897	3.144	8.897	3.144
-198.614	-208.162	4.861	9.048	3.264	9.048	3.264
-198.523	-208.293	4.888	9.141	3.164	9.141	3.164
-198.597	-208.186	4.852	8.983	3.268	8.983	3.268
-198.615	-208.220	4.900	9.025	3.234	9.025	3.234
-198.589	-208.099	4.892	8.883	3.212	8.883	3.212
-198.531	-208.310	4.862	9.034	3.222	9.034	3.222
-198.560	-208.055	4.915	8.812	3.162	8.812	3.162
-198.501	-208.014	4.900	9.040	3.186	9.040	3.186
-198.513	-208.216	4.880	9.002	3.192	9.002	3.192
-198.520	-207.985	4.906	8.764	3.163	8.764	3.163
-198.494	-208.162	4.867	8.994	3.218	8.994	3.218
-198.653	-208.299	4.876	9.126	3.234	9.126	3.234
-198.532	-207.955	4.889	8.790	3.223	8.790	3.223
-198.548	-207.812	4.937	8.672	3.167	8.672	3.167
-198.543	-207.864	4.902	8.737	3.188	8.737	3.188
-198.476	-207.632	4.921	8.627	3.152	8.627	3.152
-198.540	-207.826	4.940	8.668	3.153	8.668	3.153
-198.605	-208.006	4.915	8.820	3.177	8.820	3.177
-198.639	-208.007	4.874	8.742	3.279	8.742	3.279
-198.511	-207.657	4.958	8.356	3.129	8.356	3.129
-198.681	-207.853	4.915	8.663	3.303	8.663	3.303
-198.706	-207.746	4.951	8.563	3.226	8.563	3.226
-198.474	-207.479	4.936	8.397	3.167	8.397	3.167
-198.562	-207.659	4.930	8.476	3.217	8.476	3.217
-198.560	-207.738	4.949	8.437	3.161	8.437	3.161
-198.645	-207.839	4.930	8.617	3.279	8.617	3.279
-198.476	-207.587	4.958	8.400	3.111	8.400	3.111
-198.681	-207.961	4.959	8.642	3.191	8.642	3.191
-198.575	-207.413	4.954	8.305	3.186	8.305	3.186
-198.679	-207.758	4.941	8.462	3.151	8.462	3.151
-198.493	-207.455	4.949	8.355	3.136	8.355	3.136
-198.501	-207.528	4.954	8.323	3.144	8.323	3.144
-198.567	-207.579	4.968	8.429	3.144	8.429	3.144
-198.520	-207.711	4.936	8.578	3.149	8.578	3.149
-198.487	-207.458	4.964	8.175	3.111	8.175	3.111
-198.615	-207.596	4.971	8.356	3.102	8.356	3.102
-198.551	-207.554	4.935	8.334	3.180	8.334	3.180
-198.586	-207.450	4.967	8.377	3.128	8.377	3.128
-198.560	-207.694	4.966	8.458	3.148	8.458	3.148
-198.558	-207.497	4.951	8.315	3.143	8.315	3.143
-198.473	-207.415	4.915	8.258	3.150	8.258	3.150
-198.506	-207.315	5.000	8.158	3.092	8.158	3.092
-198.497	-207.368	4.949	8.249	3.118	8.249	3.118
-198.497	-207.215	4.976	8.091	3.108	8.091	3.108
-198.564	-207.183	5.002	8.138	3.063	8.138	3.063
-198.521	-207.304	5.015	8.139	3.062	8.139	3.062
-198.515	-207.250	5.007	8.012	3.072	8.012	3.072
-198.545	-207.297	5.014	8.023	3.068	8.023	3.068
-198.522	-206.979	5.018	7.934	3.056	7.934	3.056
-198.565	-207.259	4.993	8.057	3.133	8.057	3.133
-198.523	-207.492	4.959	8.263	3.105	8.263	3.105
-198.497	-207.264	5.005	8.114	3.031	8.114	3.031
-198.561	-207.332	5.011	8.176	3.045	8.176	3.045
-198.510	-207.249	5.035	8.054	3.024	8.054	3.024
-198.517	-207.373	4.989	8.189	3.103	8.189	3.103
-198.498	-207.093	4.998	7.962	3.058	7.962	3.058
-198.510	-207.042	5.041	7.896	3.035	7.896	3.035
-198.522	-207.324	4.995	8.064	3.096	8.064	3.096
-198.585	-207.223	5.035	8.079	3.034	8.079	3.034
-198.541	-207.085	5.060	7.906	3.025	7.906	3.025
-198.507	-207.077	5.031	7.960	3.077	7.960	3.077
-198.474	-207.329	5.005	8.013	3.052	8.013	3.052
-198.544	-207.078	5.027	7.918	3.086	7.918	3.086
-198.560	-206.943	5.026	7.795	3.046	7.795	3.046
-198.513	-207.084	5.025	7.936	3.026	7.936	3.026
-198.643	-207.229	5.054	7.875	3.077	7.875	3.077
-198.520	-206.901	5.061	7.820	3.016	7.820	3.016
-198.620	-207.023	5.025	7.904	3.041	7.904	3.041
-198.504	-207.215	4.996	8.065	3.077	8.065	3.077
-198.602	-207.164	5.059	8.000	3.032	8.000	3.032
-198.499	-206.768	5.076	7.623	3.000	7.623	3.000
-198.472	-207.050	5.032	7.890	3.036	7.890	3.036
-198.781	-207.481	5.051	8.320	3.030	8.320	3.030
-198.543	-207.028	5.036	7.838	3.004	7.838	3.004
-198.475	-206.754	5.055	7.680	3.028	7.680	3.028
-198.504	-206.865	5.082	7.641	2.990	7.641	2.990
-198.511	-206.727	5.070	7.713	3.028	7.713	3.028
-198.596	-207.050	5.037	7.786	3.080	7.786	3.080
-198.545	-207.019	5.095	7.573	2.942	7.573	2.942
-198.485	-206.570	5.072	7.442	2.989	7.442	2.989
-198.542	-206.711	5.080	7.593	3.002	7.593	3.002
-198.609	-206.726	5.101	7.702	2.988	7.702	2.988
-198.534	-207.014	5.079	7.783	2.992	7.783	2.992
-198.606	-206.823	5.089	7.667	3.011	7.667	3.011
-198.555	-206.964	5.102	7.649	2.948	7.649	2.948
-198.566	-206.930	5.119	7.646	2.961	7.646	2.961
-198.487	-206.776	5.107	7.611	2.957	7.611	2.957
-198.479	-206.678	5.091	7.600	2.950	7.600	2.950
-198.532	-206.692	5.102	7.516	2.956	7.516	2.956
-198.566	-206.748	5.087	7.550	2.984	7.550	2.984
-198.475	-206.437	5.137	7.329	2.920	7.329	2.920
-198.538	-206.555	5.131	7.415	2.940	7.415	2.940
-198.595	-206.996	5.064	7.672	3.055	7.672	3.055
-198.563	-206.795	5.127	7.629	2.973	7.629	2.973
-198.507	-206.723	5.112	7.527	2.950	7.527	2.950
-198.530	-206.836	5.116	7.426	2.944	7.426	2.944
-198.543	-206.699	5.142	7.550	2.947	7.550	2.947
-198.539	-206.639	5.144	7.475	2.925	7.475	2.925
-198.585	-206.722	5.149	7.516	2.962	7.516	2.962
-198.628	-206.777	5.154	7.591	2.918	7.591	2.918
-198.538	-206.724	5.155	7.614	2.915	7.614	2.915
-198.566	-206.468	5.177	7.446	2.901	7.446	2.901
-198.498	-206.514	5.114	7.349	2.926	7.349	2.926
-198.553	-206.624	5.128	7.362	2.980	7.362	2.980
-198.563	-206.352	5.201	7.158	2.875	7.158	2.875
-198.576	-206.649	5.131	7.444	2.963	7.444	2.963
-198.500	-206.524	5.107	7.391	2.955	7.391	2.955
-198.544	-206.414	5.182	7.215	2.857	7.215	2.857
-198.510	-206.653	5.156	7.346	2.908	7.346	2.908
-198.633	-206.875	5.165	7.495	2.949	7.495	2.949
-198.504	-206.649	5.099	7.507	2.975	7.507	2.975
-198.547	-206.412	5.179	7.274	2.904	7.274	2.904
-198.517	-206.418	5.198	7.196	2.839	7.196	2.839
-198.611	-206.707	5.129	7.511	2.959	7.511	2.959
-198.528	-206.623	5.182	7.396	2.877	7.396	2.877
-198.568	-206.649	5.174	7.441	2.875	7.441	2.875
-198.484	-206.452	5.132	7.321	2.917	7.321	2.917
-198.558	-206.698	5.172	7.383	2.876	7.383	2.876
-198.531	-206.349	5.183	7.251	2.886	7.251	2.886
-198.555	-206.335	5.187	7.143	2.876	7.143	2.876
-198.595	-206.456	5.161	7.314	2.912	7.314	2.912
-198.514	-206.318	5.192	7.196	2.879	7.196	2.879
-198.533	-206.475	5.175	7.334	2.929	7.334	2.929
-198.482	-206.290	5.164	7.150	2.894	7.150	2.894
-198.548	-206.424	5.186	7.155	2.881	7.155	2.881
-198.548	-206.273	5.239	7.074	2.818	7.074	2.818
-198.633	-206.351	5.195	6.990	2.906	6.990	2.906
-198.476	-206.126	5.195	7.041	2.865	7.041	2.865
-198.614	-206.264	5.203	7.119	2.822	7.119	2.822
-198.672	-206.269	5.225	7.128	2.853	7.128	2.853
-198.597	-206.367	5.206	7.109	2.847	7.109	2.847
-198.526	-206.283	5.234	6.992	2.810	6.992	2.810
-198.537	-206.196	5.248	7.009	2.788	7.009	2.788
-198.624	-206.294	5.189	7.027	2.896	7.027	2.896
-198.538	-206.305	5.235	7.139	2.822	7.139	2.822
-198.606	-206.157	5.245	6.967	2.809	6.967	2.809
-198.487	-206.095	5.220	6.983	2.837	6.983	2.837
-198.577	-206.186	5.250	7.077	2.831	7.077	2.831
-198.637	-206.294	5.273	7.023	2.821	7.023	2.821
-198.583	-206.015	5.262	6.858	2.854	6.858	2.854
-198.566	-206.040	5.269	6.856	2.811	6.856	2.811
-198.537	-206.067	5.266	6.844	2.813	6.844	2.813
-198.574	-206.085	5.279	6.889	2.783	6.889	2.783
-198.644	-206.369	5.255	6.998	2.812	6.998	2.812
-198.586	-206.019	5.313	6.806	2.773	6.806	2.773
-198.529	-206.145	5.234	6.945	2.817	6.945	2.817
-198.702	-206.071	5.279	6.909	2.852	6.909	2.852
-198.557	-205.985	5.286	6.812	2.788	6.812	2.788
-198.548	-205.930	5.299	6.883	2.788	6.883	2.788
-198.504	-205.987	5.316	6.829	2.763	6.829	2.763
-198.495	-205.991	5.287	6.841	2.792	6.841	2.792
-198.483	-205.899	5.251	6.791	2.810	6.791	2.810
-198.557	-205.967	5.311	6.866	2.761	6.866	2.761
-198.602	-206.250	5.331	7.040	2.778	7.040	2.778
-198.559	-206.302	5.318	7.059	2.714	7.059	2.714
-198.491	-206.298	5.253	7.165	2.805	7.165	2.805
-198.642	-206.058	5.323	6.914	2.773	6.914	2.773
-198.651	-206.151	5.329	6.902	2.766	6.902	2.766
-198.572	-205.962	5.323	6.788	2.749	6.788	2.749
-198.594	-205.990	5.313	6.812	2.785	6.812	2.785
-198.604	-206.035	5.337	6.730	2.747	6.730	2.747
-198.621	-205.946	5.310	6.789	2.778	6.789	2.778
-198.545	-206.073	5.326	6.867	2.738	6.867	2.738
-198.577	-205.892	5.298	6.679	2.771	6.679	2.771
-198.588	-205.945	5.328	6.765	2.792	6.765	2.792
-198.712	-206.014	5.357	6.821	2.727	6.821	2.727
-198.482	-205.700	5.357	6.590	2.701	6.590	2.701
-198.583	-205.721	5.341	6.567	2.705	6.567	2.705
-198.603	-206.037	5.344	6.760	2.789	6.760	2.789
-198.530	-205.658	5.354	6.554	2.709	6.554	2.709
-198.536	-205.801	5.334	6.573	2.735	6.573	2.735
-198.638	-205.901	5.359	6.617	2.713	6.617	2.713
-198.525	-205.766	5.335	6.534	2.711	6.534	2.711
-198.500	-205.775	5.357	6.551	2.732	6.551	2.732
-198.489	-205.460	5.369	6.466	2.678	6.466	2.678
-198.543	-205.669	5.371	6.414	2.688	6.414	2.688
-198.488	-205.610	5.362	6.492	2.691	6.492	2.691
-198.579	-205.578	5.400	6.501	2.657	6.501	2.657
-198.531	-205.748	5.407	6.414	2.646	6.414	2.646
-198.497	-205.651	5.379	6.599	2.686	6.599	2.686
-198.562	-205.587	5.376	6.431	2.677	6.431	2.677
-198.582	-205.591	5.395	6.372	2.646	6.372	2.646
-198.538	-205.785	5.389	6.520	2.664	6.520	2.664
-198.556	-205.575	5.421	6.432	2.668	6.432	2.668
-198.551	-205.615	5.400	6.464	2.688	6.464	2.688
-198.579	-205.761	5.431	6.500	2.626	6.500	2.626
-198.517	-205.692	5.394	6.480	2.684	6.480	2.684
-198.467	-205.129	5.403	6.194	2.651	6.194	2.651
-198.601	-205.683	5.381	6.308	2.666	6.308	2.666
-198.505	-205.513	5.378	6.340	2.671	6.340	2.671
-198.544	-205.380	5.437	6.264	2.632	6.264	2.632
-198.559	-205.510	5.403	6.341	2.609	6.341	2.609
-198.587	-205.440	5.442	6.339	2.668	6.339	2.668
-198.533	-205.378	5.425	6.267	2.639	6.267	2.639
-198.635	-205.803	5.419	6.521	2.680	6.521	2.680
-198.574	-205.690	5.461	6.283	2.612	6.283	2.612
-198.525	-205.648	5.391	6.395	2.663	6.395	2.663
-198.597	-205.683	5.380	6.505	2.696	6.505	2.696
-198.559	-205.637	5.401	6.465	2.688	6.465	2.688
-198.621	-205.487	5.409	6.311	2.671	6.311	2.671
-198.575	-205.475	5.429	6.287	2.646	6.287	2.646
-198.525	-205.445	5.400	6.378	2.649	6.378	2.649
-198.566	-205.458	5.430	6.302	2.652	6.302	2.652
-198.533	-205.224	5.431	6.182	2.641	6.182	2.641
-198.711	-205.526	5.422	6.339	2.678	6.339	2.678
-198.559	-205.393	5.436	6.169	2.686	6.169	2.686
-198.568	-205.297	5.423	6.095	2.627	6.095	2.627
-198.618	-205.513	5.414	6.379	2.700	6.379	2.700
-198.626	-205.455	5.466	6.119	2.613	6.119	2.613
-198.543	-205.399	5.460	6.219	2.613	6.219	2.613
-198.549	-205.321	5.460	6.117	2.612	6.117	2.612
-198.614	-205.496	5.432	6.264	2.657	6.264	2.657
-198.586	-205.156	5.488	6.113	2.615	6.113	2.615
-198.549	-205.275	5.459	6.184	2.683	6.184	2.683
-198.576	-205.300	5.474	6.027	2.599	6.027	2.599
-198.602	-205.335	5.434	6.114	2.650	6.114	2.650
-198.585	-205.199	5.425	6.082	2.666	6.082	2.666
-198.563	-205.383	5.447	6.095	2.649	6.095	2.649
-198.552	-205.300	5.492	6.097	2.571	6.097	2.571
-198.501	-205.214	5.462	5.964	2.618	5.964	2.618
-198.612	-205.194	5.467	5.981	2.601	5.981	2.601
-198.609	-205.476	5.411	6.248	2.734	6.248	2.734
-198.572	-205.349	5.466	6.104	2.579	6.104	2.579
-198.668	-205.320	5.485	6.115	2.623	6.115	2.623
-198.571	-205.118	5.500	5.937	2.580	5.937	2.580
-198.497	-205.194	5.409	6.052	2.641	6.052	2.641
-198.547	-205.212	5.496	6.065	2.587	6.065	2.587
-198.591	-205.220	5.469	6.021	2.608	6.021	2.608
-198.543	-205.169	5.527	5.898	2.560	5.898	2.560
-198.513	-205.088	5.454	5.969	2.596	5.969	2.596
-198.544	-205.031	5.444	5.955	2.598	5.955	2.598
-198.566	-205.092	5.502	5.894	2.599	5.894	2.599
-198.562	-205.144	5.487	6.132	2.594	6.132	2.594
-198.562	-205.307	5.508	6.084	2.558	6.084	2.558
-198.522	-205.002	5.493	5.896	2.580	5.896	2.580
-198.552	-205.157	5.453	6.011	2.593	6.011	2.593
-198.522	-205.068	5.487	5.920	2.613	5.920	2.613
-198.551	-205.288	5.496	6.106	2.550	6.106	2.550
-198.538	-205.251	5.488	6.035	2.578	6.035	2.578
-198.535	-205.286	5.495	6.044	2.590	6.044	2.590
-198.569	-205.105	5.460	5.995	2.591	5.995	2.591
-198.553	-205.184	5.472	6.067	2.630	6.067	2.630
-198.556	-205.179	5.486	6.106	2.590	6.106	2.590
-198.556	-205.015	5.526	5.971	2.531	5.971	2.531
-198.530	-204.876	5.548	5.911	2.519	5.911	2.519
-198.512	-205.062	5.500	5.900	2.569	5.900	2.569
-198.540	-205.038	5.551	5.854	2.537	5.854	2.537
-198.535	-205.069	5.514	5.835	2.527	5.835	2.527
-198.653	-205.189	5.535	5.882	2.538	5.882	2.538
-198.587	-205.168	5.502	6.069	2.600	6.069	2.600
-198.542	-205.125	5.519	6.040	2.558	6.040	2.558
-198.616	-205.073	5.526	5.948	2.549	5.948	2.549
-198.600	-205.087	5.568	5.922	2.555	5.922	2.555
-198.568	-205.160	5.564	5.924	2.499	5.924	2.499
-198.565	-205.325	5.551	6.061	2.535	6.061	2.535
-198.578	-205.092	5.497	5.962	2.603	5.962	2.603
-198.569	-205.096	5.504	5.821	2.595	5.821	2.595
-198.553	-205.055	5.500	5.872	2.544	5.872	2.544
-198.589	-205.004	5.542	5.851	2.551	5.851	2.551
-198.572	-205.226	5.489	6.025	2.598	6.025	2.598
-198.557	-205.016	5.562	5.873	2.509	5.873	2.509
-198.520	-205.022	5.562	5.883	2.512	5.883	2.512
-198.613	-205.133	5.553	5.928	2.503	5.928	2.503
-198.524	-205.207	5.517	6.008	2.549	6.008	2.549
-198.558	-204.923	5.572	5.887	2.490	5.887	2.490
-198.490	-205.132	5.518	5.868	2.551	5.868	2.551
-198.550	-205.018	5.587	5.796	2.465	5.796	2.465
-198.595	-204.933	5.567	5.876	2.518	5.876	2.518
-198.593	-204.987	5.570	5.882	2.508	5.882	2.508
-198.566	-204.883	5.555	5.731	2.542	5.731	2.542
-198.644	-205.050	5.558	5.834	2.593	5.834	2.593
-198.576	-204.944	5.567	5.673	2.487	5.673	2.487
-198.575	-204.923	5.554	5.727	2.526	5.727	2.526
-198.513	-204.862	5.559	5.762	2.487	5.762	2.487
-198.626	-205.018	5.576	5.686	2.533	5.686	2.533
-198.507	-204.742	5.562	5.660	2.485	5.660	2.485
-198.639	-204.946	5.602	5.727	2.491	5.727	2.491
